scorer,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000
16,719.8337898254395,407.666223526001,1.0,732.9611119031906,353.6477689743042,0.9697050452232361,719.6134967803955,413.26384925842285,0.0010364934569224715,646.3968741893768,414.6451539993286,0.9999998807907104,706.796129822731,342.01296496391296,1.0,718.199704170227,304.7951285839081,1.0,648.197512626648,312.44239950180054,1.0,628.7595398426056,347.44485688209534,1.0
17,722.0232852697372,407.74659037590027,1.0,737.6258840560913,353.60913729667664,0.4200480282306671,721.5843839645386,410.8618550300598,0.001338041154667735,647.1741528511047,415.0164227485657,1.0,709.5699157714844,338.0587629079819,1.0,719.7240784168243,306.6138823032379,1.0,650.5142056941986,313.62708473205566,0.9999998807907104,630.3648045063019,344.23999404907227,1.0
18,723.2834213972092,408.26633405685425,1.0,737.8763599395752,350.5386757850647,0.9344108700752258,722.6998362541199,410.95237469673157,0.0017051930772140622,647.3636326789856,415.4158139228821,1.0,710.6040313243866,336.73910760879517,1.0,721.8506400585175,309.18041598796844,1.0,651.6571144163609,315.17182236909866,0.9999991655349731,632.2917428016663,343.1693751811981,1.0
19,724.4689872264862,408.0723738670349,1.0,739.0934893488884,349.5329613685608,0.17869800329208374,725.1210340261459,411.31189370155334,0.00435855844989419,647.2107508182526,415.81110858917236,1.0,713.1383075714111,332.1619579195976,0.9999998807907104,723.1724483370781,311.2061085700989,1.0,652.9108981490135,315.8943103775382,0.9999973773956299,633.3387017250061,341.1576224565506,1.0
20,724.7899544835091,407.6083779335022,1.0,740.8300819993019,353.7920699119568,0.22606465220451355,725.2037223577499,411.05082780122757,0.006131710018962622,647.1916069984436,415.7584533691406,1.0,714.5716226100922,331.7383439838886,0.9999990463256836,724.1225388422608,313.08474254608154,0.9999997615814209,653.8677352666855,317.6349744796753,0.9999955892562866,633.950600862503,340.5012708902359,1.0
21,725.5542709827423,408.5434856414795,1.0,655.6353371143341,417.7698211669922,0.002213489729911089,724.6887556314468,414.1266379356384,0.004379853140562773,647.3403573036194,416.0663080215454,1.0,714.8567678928375,329.072313785553,0.9999990463256836,725.3202216625214,314.8327468633652,0.9999861717224121,655.310715675354,319.83125925064087,0.9999819993972778,635.6767176389694,338.83343970775604,1.0
22,725.7368764877319,409.1188235282898,1.0,660.7984561920166,417.51946091651917,0.0022355224937200546,724.901660323143,414.6147322654724,0.0045670983381569386,646.8813943862915,416.60787534713745,1.0,716.418839275837,327.4526550769806,1.0,725.8734512329102,317.59733164310455,0.810088574886322,647.6788334846497,324.6958637237549,0.027389634400606155,636.7443254590034,337.1331262588501,1.0
23,726.3175702095032,408.8898024559021,1.0,659.9069242477417,417.5992112159729,0.0020213164389133453,726.5998561382294,411.90567191690207,0.0033044663723558187,646.2349963188171,416.81615447998047,1.0,716.93007427454,327.34781432151794,1.0,729.199170589447,322.78983318805695,0.007424548733979464,650.3998472690582,421.9182105064392,0.0007395605789497495,636.7347087860107,336.2334814071655,1.0
24,726.3710887432098,409.5920305252075,0.9999998807907104,659.5981602668762,418.76165795326233,0.003987552132457495,727.0153157711029,412.55313843488693,0.011038795113563538,646.1041221618652,418.42677915096283,1.0,717.0771428346634,326.730149269104,1.0,728.9495983123779,321.1359224319458,0.0009776977822184563,650.953505396843,423.3623056411743,0.0005738589097745717,636.3635910153389,335.90410470962524,1.0
25,726.0477135181427,409.516489982605,1.0,655.3972706794739,420.76227617263794,0.0036940774880349636,725.6560686826706,415.0716361999512,0.004702291451394558,644.943389236927,420.1791120618582,1.0,716.3525659739971,326.8320896625519,1.0,648.4202411174774,414.2028315067291,0.0010736437980085611,650.6733666658401,424.8263928890228,0.0011099802795797586,636.0739516317844,335.972505569458,1.0
26,725.0727540254593,409.9801278114319,1.0,654.2060317993164,422.19398164749146,0.0039715226739645,725.1461061239243,415.52688789367676,0.0030059858690947294,642.6973795890808,422.5123221874237,1.0,714.8364013433456,327.10884499549866,1.0,641.8856654167175,415.105593919754,0.0011360618518665433,649.4486312866211,426.2986328601837,0.0011143008014187217,634.1238417625427,338.0112589597702,1.0
27,724.6760205626488,410.69952917099,1.0,736.5460338592529,417.73512077331543,0.0025894553400576115,724.7704436182976,416.07238388061523,0.004146984312683344,641.811541557312,424.29175662994385,1.0,714.2682884931564,328.153582572937,1.0,630.5558986663818,343.7403130531311,0.0012400522828102112,636.0057691037655,346.57239067554474,0.0007493407465517521,632.9739212989807,340.0628305450082,1.0
28,724.087113969028,412.89412742853165,1.0,735.3623509407043,418.71925365924835,0.002213091589510441,724.6418367624283,417.33534264564514,0.010915097780525684,640.5205070972443,426.09812355041504,1.0,712.9487957954407,329.50294065475464,0.9999997615814209,628.9901781082153,344.9615225791931,0.001373580191284418,637.1269649267197,345.6495006084442,0.0010346905328333378,630.8260886669159,342.09280371665955,1.0
29,723.5947925448418,414.41447615623474,1.0,734.5889596939087,419.5483378767967,0.0024411631748080254,722.5026612281799,418.353333234787,0.008404470048844814,639.4115977287292,428.51075130701065,0.9999998807907104,711.0297591686249,331.9635855406523,1.0,638.7471807003021,421.6537609100342,0.0015483703464269638,637.7483394145966,345.0692689418793,0.0011916765943169594,628.6100164651871,345.19758224487305,1.0
30,723.7132169902325,416.58972001075745,1.0,731.769179880619,426.75520837306976,0.004846837371587753,724.9119546413422,420.3809608221054,0.005815472453832626,638.9884133338928,432.1008369922638,0.9999997615814209,709.4032198190689,333.91485619544983,1.0,625.7458791732788,355.11185359954834,0.0034315160010010004,636.0042964238673,345.3309142589569,0.0012154654832556844,626.0379023551941,348.8587260246277,1.0
31,722.7199960947037,418.9433706998825,1.0,645.2254838943481,437.32407903671265,0.0022651064209640026,653.3355593681335,445.59166300296783,0.00948193296790123,637.3580936193466,435.5024425983429,1.0,707.6308246552944,336.1557688713074,1.0,622.9986956119537,356.9506015777588,0.0019914167933166027,634.0794833898544,360.59503722190857,0.001055076951161027,624.3019156455994,352.65348863601685,1.0
32,722.0336322784424,420.45732337236404,1.0,645.2108707427979,440.26134395599365,0.0026218050625175238,652.859125316143,449.28434658050537,0.026441102847456932,636.1240838170052,439.1852226257324,1.0,706.749772310257,338.7293870449066,1.0,717.29760658741,339.1369197368622,0.0016164507251232862,633.0873625278473,360.62269115448,0.0020641230512410402,622.2727046012878,356.23706881701946,1.0
33,720.5388669967651,423.9778869152069,1.0,725.9419198036194,433.58298897743225,0.0033300109207630157,645.4469401836395,452.4015493094921,0.006999365985393524,634.0818867683411,443.1237589120865,0.999998927116394,705.5026614665985,341.83672273159027,1.0,717.8351228237152,345.69553875923157,0.000913152121938765,632.3886454105377,359.6899619102478,0.001382009475491941,620.5564525127411,359.9399378299713,1.0
34,719.3694357872009,428.3752675354481,0.9999998807907104,730.5095915794373,441.49361515045166,0.002236893866211176,718.6211030483246,433.4810893535614,0.003950400277972221,632.2390570640564,446.3679633140564,0.9999998807907104,703.4042630195618,344.2860441207886,1.0,716.4637724459171,347.04425567388535,0.0016171949682757258,635.770523622632,451.46887016296387,0.0009614730952307582,618.0785779953003,363.47336333990097,0.9999998807907104
35,718.3429777622223,430.9767470359802,0.9999998807907104,640.8200030326843,453.3232593536377,0.0009420544374734163,717.9154367446899,435.9274680390954,0.0019084602827206254,630.6209132671356,451.4618754386902,1.0,702.3872847557068,347.77744311094284,0.9999997615814209,613.5315638780594,373.1522145271301,0.0016364424955099821,635.3206133246422,456.5074260234833,0.0012307181023061275,616.4873056411743,366.91358375549316,1.0
36,717.2176460027695,434.16899490356445,1.0,642.3910398483276,455.253613948822,0.0020824307575821877,645.1050636768341,469.8325276374817,0.9117940068244934,629.0166848897934,455.60967779159546,1.0,698.4523273706436,350.4842324256897,0.9999997615814209,611.8188652992249,374.86890602111816,0.0022353215608745813,636.1265816688538,465.8081352710724,0.001392752630636096,614.3285865783691,370.9573242664337,1.0
37,715.3240003585815,437.21343064308167,1.0,723.0684837698936,449.7241322994232,0.00822968129068613,646.3889629840851,475.99317100737244,0.9837203025817871,627.7009917795658,460.29076847434044,1.0,696.6870784759521,352.73965096473694,1.0,608.7506747245789,376.18601274490356,0.001016189344227314,637.1685699224472,469.08713483810425,0.00177595519926399,610.9924093484879,374.6861538887024,1.0
38,715.011448442936,441.00862407684326,1.0,723.7130153179169,452.0429533086717,0.013667688705027103,644.7997279763222,479.3998165130615,0.9976062774658203,626.574573636055,463.8917303085327,1.0,693.1559683084488,355.22992247343063,1.0,607.5063967704773,385.0845594406128,0.0024017603136599064,633.7958266735077,468.99048137664795,0.0032044644467532635,607.1602182388306,379.1156517267227,1.0
39,712.8738174438477,444.50207245349884,0.9999998807907104,722.7730269432068,456.62904143333435,0.22121664881706238,644.2803526222706,482.10746443271637,0.9758843183517456,625.1590116024017,468.018615745008,1.0,690.9461566209793,358.1618769168854,1.0,598.727459192276,390.4458031654358,0.0015955610433593392,610.1572333574295,378.39434719085693,0.0010662589920684695,604.0775920376182,383.3443627357483,1.0
40,711.892657995224,448.2943489551544,1.0,721.5803380012512,458.73467433452606,0.013139598071575165,643.4004688858986,484.6726328134537,0.38886722922325134,623.2618842124939,474.2452437877655,0.9999998807907104,687.7116780281067,360.67598581314087,1.0,597.9776096343994,391.39241456985474,0.0012754969066008925,604.1204228773713,395.179871737957,0.000873731798492372,601.718346118927,386.520929813385,1.0
41,710.8379321098328,452.4197207093239,1.0,720.679169178009,464.5513446331024,0.002307178918272257,638.8673596382141,485.7772042751312,0.026959409937262535,622.3769702911377,479.72206354141235,0.9999997615814209,685.4276857376099,364.39125657081604,0.9999997615814209,595.0464344024658,393.68422865867615,0.0019872484263032675,585.8898003101349,395.7476569414139,0.0016903565265238285,598.3902404308319,390.88924956321716,1.0
42,709.6178377866745,457.41163396835327,1.0,721.4570970535278,466.07232987880707,0.0022127977572381496,634.6059640645981,491.87540470808744,0.0018011762294918299,620.9970135688782,484.69511038064957,1.0,682.9327292442322,368.2153310775757,1.0,595.172107219696,401.23873829841614,0.002368043875321746,604.8358855247498,392.86351466178894,0.0013036708114668727,595.5171751379967,396.0717797353864,1.0
43,708.4228972792625,462.74793219566345,1.0,627.8189635425806,490.88520526885986,0.0007406471413560212,707.122953414917,465.73319363594055,0.0009391722269356251,620.1145611032844,490.38850927352905,0.9999988079071045,681.4746460914612,371.9311092197895,1.0,591.943559885025,404.67977142333984,0.0019093179143965244,587.5787861049175,397.36579263210297,0.0010383663466200233,592.929215669632,399.7456679344177,1.0
44,708.2819871306419,468.3067556321621,1.0,719.1860656738281,457.16978764533997,0.0008528023026883602,706.4226951599121,471.2385106086731,0.000827588839456439,619.1163672804832,496.8581485748291,0.9999998807907104,679.7285125255585,377.8311438560486,1.0,691.064918756485,376.7919588088989,0.0011269233655184507,590.1447541713715,397.7974742650986,0.0023092676419764757,591.3894467353821,405.5060886144638,1.0
45,708.4399301409721,474.07075595855713,1.0,627.2444915771484,503.90827083587646,0.002441973891109228,710.6634531021118,477.3069053888321,0.0009403725271113217,618.2533206939697,502.78626799583435,0.9999998807907104,678.4553530216217,384.0448875427246,1.0,689.668000459671,379.4946979880333,0.10492252558469772,590.9813232421875,400.8875021934509,0.015768392011523247,588.2389806509018,412.23228834569454,0.9999998807907104
46,706.2123951911926,479.26501178741455,1.0,625.8344750404358,508.7959879040718,0.002387021901085973,705.1727108955383,482.68599152565,0.0007619638927280903,617.02357006073,508.45016753673553,0.9999996423721313,676.4286986887455,391.66838550567627,1.0,685.8740077018738,377.7166585922241,0.9990999698638916,597.3378363847733,402.8770899772644,0.9995966553688049,586.3440108299255,421.1465413570404,1.0
47,704.782648563385,484.17436665296555,1.0,627.0510721206665,513.2881722450256,0.0010433740681037307,596.5803809165955,416.6929874420166,0.00044482090743258595,616.9034671783447,512.388977766037,0.9999998807907104,674.8154196739197,398.4730043411255,1.0,680.2690396308899,375.8332064151764,0.9999996423721313,596.854056417942,400.49516582489014,1.0,583.3456795215607,426.8966794013977,1.0
48,703.6066823005676,488.1134104728699,1.0,709.9887441396713,490.57218849658966,0.0022306914906948805,592.6106281280518,402.5675950050354,0.0008483793353661895,615.9113216400146,516.9078763723373,1.0,673.6871168613434,403.6767724454403,1.0,678.2608194351196,375.27130126953125,1.0,593.7119319438934,399.3306920528412,1.0,582.0154118537903,434.17019414901733,1.0
49,702.5923681259155,492.68172270059586,0.9999997615814209,703.9636442661285,447.97255969047546,0.15412679314613342,704.7659764289856,496.6349461078644,0.0009200803469866514,614.3191585540771,518.8785152435303,1.0,670.8252005577087,411.87180192768574,1.0,674.5860936641693,373.7716312408447,1.0,587.4660658240318,398.86957597732544,1.0,579.9453685544431,441.0118465423584,1.0
50,701.1684107780457,496.1623592376709,1.0,702.7951605319977,446.42293977737427,0.9854940176010132,582.9933433532715,399.720716714859,0.006152485031634569,613.9762407541275,522.036536693573,1.0,670.2381136417389,421.84031438827515,1.0,671.7525794506073,372.5740042924881,1.0,584.3584117889404,399.0439705848694,1.0,577.4170904159546,448.278902053833,1.0
51,699.875799164176,498.6220381259918,1.0,699.9539645202458,443.39430993795395,0.999881386756897,580.5459623336792,398.38586020469666,0.003377610584720969,613.0210658311844,523.9615639261901,1.0,669.6416233778,428.08744006603956,0.9999998807907104,669.379154086113,372.9123384356499,1.0,582.4047603607178,396.56717121601105,1.0,576.4624543190002,455.3596351146698,1.0
52,697.8408937454224,500.72560942173004,1.0,697.6474680900574,440.9506320953369,0.9999823570251465,576.9536771774292,399.3530583381653,0.00271142041310668,612.5081269145012,524.1856758594513,1.0,669.4603317975998,434.44659197330475,1.0,668.0903497040272,372.91833943128586,1.0,578.1089897155762,396.64929127693176,1.0,576.0288410186768,462.654803276062,1.0
53,697.4415121078491,500.808380484581,1.0,696.3113341331482,440.58177757263184,0.9932007193565369,575.0824754238129,400.3245425224304,0.015949569642543793,611.4653005599976,524.1403402537107,1.0,668.8145315051079,440.6517310142517,1.0,666.3533586263657,372.44113996624947,1.0,574.9420218467712,396.90536564588547,0.9999995231628418,574.9239544868469,467.6665735542774,1.0
54,695.7080185413361,500.9995838403702,1.0,695.4938125610352,438.2716727256775,0.9838703870773315,569.8479642868042,398.7114255428314,0.014595705084502697,609.6175670623779,522.4702798128128,0.9999998807907104,668.2598610818386,448.54834628105164,1.0,665.4825992584229,372.37138864398,0.9999998807907104,572.2127101123333,396.12250677496195,0.999997615814209,574.01282954216,470.89624881744385,0.9999998807907104
55,693.7564381361008,500.7410997748375,1.0,694.9005587100983,438.9569914340973,0.9927884936332703,568.6685390472412,397.61783838272095,0.03468269482254982,608.3312249183655,519.6737625598907,0.9999998807907104,668.3861228227615,452.37885868549347,1.0,662.9889006614685,371.8606976866722,0.9999998807907104,570.211390376091,394.24760723114014,0.9999966621398926,573.5288145542145,476.10568548738956,0.9999990463256836
56,692.2083982974291,498.60787320137024,1.0,690.5179605484009,431.140337228775,0.9914612770080566,567.8609371185303,393.8935079574585,0.02380559779703617,606.2444784641266,516.5633991360664,0.9999998807907104,666.3022989034653,456.0756402015686,0.9999998807907104,661.0874819755554,370.8351708650589,1.0,569.2461030483246,391.13442611694336,0.9999995231628418,571.8582125008106,478.3718295097351,0.9999995231628418
57,690.1972690820694,496.6689066886902,0.9999997615814209,688.8078103065491,424.8983130455017,0.9797424674034119,565.6255490779877,391.4182095527649,0.018591852858662605,603.968996329233,513.0070712566376,0.9999988079071045,665.0725314617157,457.9285719394684,0.9999996423721313,660.1315454393625,370.27695429325104,0.9999997615814209,566.346031665802,388.5158239006996,0.9999959468841553,569.59632563591,478.5109601020813,0.9999992847442627
58,687.9174394607544,493.28602480888367,0.9999977350234985,688.1526129245758,423.64327669143677,0.9982926249504089,564.485143661499,389.6274985074997,0.011559712700545788,601.8264713287354,509.0883935689926,0.9999951124191284,663.6930048465729,457.4935932159424,0.9999995231628418,658.8684682846069,368.2622721195221,0.999998927116394,565.1042951345444,386.9639981985092,0.9999996423721313,567.8449771404266,477.19890677928925,0.9999986886978149
59,684.3707868754864,491.6928343176842,0.9999872446060181,686.3738210201263,423.7887547016144,0.9686503410339355,563.5832238197327,383.89980125427246,0.11595766991376877,597.0412049293518,505.277704000473,0.9999988079071045,663.1908581256866,454.7096643447876,0.9999996423721313,658.7646186351776,364.3425648212433,0.9999982118606567,563.4376561641693,380.60883593559265,0.9999953508377075,565.2244622707367,472.8839373588562,0.9999990463256836
60,681.2867805957794,488.0815553665161,0.9999793767929077,682.5570665597916,417.93602180480957,0.99928218126297,560.5406527519226,378.16036212444305,0.0703115463256836,595.3612262606621,501.08528566360474,0.9999997615814209,660.9837588071823,450.76104855537415,0.9999998807907104,657.9914515018463,358.2155387401581,0.9999959468841553,560.8239614963531,374.4205536842346,0.9999961853027344,564.2997082173824,468.27331614494324,1.0
61,678.9978890419006,485.0354588031769,0.9999997615814209,680.7921366691589,422.4516062736511,0.9814730286598206,559.7520289421082,371.8780732154846,0.0054660155437886715,590.9386711120605,497.6954050064087,0.9999990463256836,660.2564622461796,443.7603535205126,0.9999998807907104,658.9620547294617,355.39718413352966,0.9999998807907104,558.7610647678375,368.671439409256,0.9999603033065796,561.0966644287109,461.89741122722626,0.9999977350234985
62,676.4857839643955,482.4090120792389,1.0,678.3914985656738,422.934365272522,0.09205295890569687,559.0261092185974,367.8166432380676,0.017747683450579643,587.710496366024,493.82158279418945,0.9999929666519165,659.3253374099731,439.47970724105835,1.0,659.2878583669662,350.6380693912506,0.999998927116394,558.6210355758667,363.13566958904266,0.9999874830245972,559.6250371932983,453.45310747623444,0.9999997615814209
63,674.605121254921,480.2180759906769,0.9999998807907104,679.2133362293243,481.53630232810974,0.003693089820444584,559.2181963920593,360.63640570640564,0.0012622963404282928,583.331561088562,490.8459941148758,0.9999991655349731,658.877178311348,433.8155951499939,1.0,659.8137896955013,345.689829826355,0.9999984502792358,558.8654932975769,355.90801311284304,0.9999954700469971,558.502200126648,446.3477363586426,0.9999984502792358
64,671.6053433418274,478.02626609802246,0.9999996423721313,550.6435978412628,349.0113970041275,0.0026668631471693516,558.515171289444,354.5124616622925,0.007817412726581097,580.2085968852043,486.9767234325409,1.0,656.9292099475861,428.6355022788048,1.0,659.0275327563286,341.79553055763245,0.9999998807907104,558.0795364379883,350.35680961608887,0.9999880790710449,556.8111601471901,440.07306575775146,0.9999997615814209
65,668.623043358326,475.54933112859726,0.9999992847442627,583.9108414649963,483.69587326049805,0.007717419415712357,557.6645818948746,351.1382613182068,0.016414999961853027,577.281998872757,483.0500146150589,0.9999998807907104,655.6268267631531,425.2716498374939,0.9999996423721313,658.970735669136,338.805447101593,1.0,558.1344566345215,346.579393863678,0.9999911785125732,554.323937535286,433.1452088356018,1.0
66,665.8865904808044,471.80245995521545,0.9999997615814209,581.3950508832932,480.88635063171387,0.0011353548616170883,556.1398882120848,348.6372549533844,0.005629565566778183,573.29379093647,480.8341021537781,0.9999997615814209,654.4856061935425,420.2124277353287,1.0,656.6821472644806,336.0063931941986,0.9999994039535522,554.7033426761627,343.59574151039124,0.9999966621398926,551.3078660964966,429.1773999929428,1.0
