scorer,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000
bodyparts,B1,B1,B1,B2,B2,B2,B3,B3,B3,B4,B4,B4,T1,T1,T1,T2,T2,T2,T3,T3,T3,T4,T4,T4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
25,449.5976676940918,534.4950985908508,0.000938400742597878,267.4687320590019,529.1176238059998,0.9992640614509583,368.6025674343109,536.6929044723511,0.999998927116394,454.3759150505066,532.9957951307297,1.0,268.1060724109411,402.97641956806183,0.005618528462946415,271.7152762413025,404.0218931809068,1.0,369.00919103622437,400.8473048210144,1.0,456.06125593185425,412.1296064853668,0.9999998807907104
26,276.3271845281124,543.6853456497192,0.004518706817179918,280.710337638855,538.1158537864685,0.9999911785125732,379.24212116003036,546.9168084859848,0.9999991655349731,462.25585103034973,534.1071712970734,0.9999997615814209,374.970890045166,405.67789459228516,0.0051172166131436825,278.00879979133606,412.8942559957504,1.0,374.3672630786896,408.3405990600586,1.0,460.0362553484738,415.0627613067627,0.9999998807907104
27,283.00306725502014,547.3712424039841,0.007041859440505505,289.39699363708496,545.195540189743,0.9999998807907104,386.7377645969391,556.3524384498596,0.9999972581863403,467.76712431013584,537.1871180534363,0.9999998807907104,275.32809513807297,418.1238434314728,0.010720041580498219,283.4316118955612,421.12672650814056,1.0,380.2881455421448,421.08326959609985,0.9999998807907104,464.9411699771881,419.71739622950554,1.0
28,397.7452292442322,559.5387020111084,0.004911451600492001,299.2902418375015,552.4320764541626,0.9999973773956299,394.6031515598297,561.8193647861481,0.9999986886978149,473.0614447593689,538.988779425621,0.9999991655349731,370.0994573831558,394.11183822155,0.014245923608541489,289.332656621933,427.9945071525872,1.0,389.0039520263672,433.13695764541626,1.0,469.2781140804291,423.9274208545685,1.0
29,369.74352860450745,388.7815427184105,0.004042970947921276,307.3061324954033,558.2668514251709,0.9999998807907104,405.069766163826,569.3206150531769,0.9999997615814209,478.9879198074341,541.3983987569809,0.999998927116394,370.25247263908386,393.9545385837555,0.21080362796783447,297.5275995731354,435.2558696269989,1.0,396.9568369984627,444.5229796767235,0.9999984502792358,474.3303974866867,429.7780251502991,0.9999988079071045
30,482.30269956588745,547.061689376831,0.00687819579616189,316.27978071570396,562.3675092458725,0.9999998807907104,412.7351938486099,577.0789823532104,0.9999998807907104,486.03839778900146,545.3010306358337,0.9999998807907104,370.4845640659332,393.6648199558258,0.030389215797185898,304.3897545337677,443.2871521115303,1.0,406.4039785861969,453.1938353776932,1.0,480.8418564796448,434.562947511673,0.9999998807907104
31,485.9293327331543,551.3765015602112,0.0014471496688202024,323.6981362402439,567.0191633701324,1.0,420.7524905204773,583.8385705947876,0.9999998807907104,491.2298167347908,548.8301721811295,0.9999994039535522,308.77962148189545,444.2196914553642,0.005025733262300491,312.3215823173523,449.4802460670471,0.9999998807907104,412.58382672071457,462.1602783203125,1.0,487.1562075614929,438.9571385383606,1.0
32,431.06088638305664,584.0865631103516,0.0018369447207078338,330.9806331396103,569.3213911056519,0.9999920129776001,428.40952467918396,588.6107570528984,0.9999980926513672,496.85014247894287,552.2605023384094,0.9999996423721313,158.7912220954895,15.315296173095703,0.03224223479628563,318.7125186920166,455.398464679718,1.0,420.80040860176086,470.7457981109619,1.0,493.21693098545074,444.9268401861191,0.9999992847442627
33,498.65915536880493,558.0809073448181,0.002863381989300251,335.0533866882324,573.5222405195236,0.9999886751174927,435.9292449578643,595.3476328253746,1.0,502.0235483646393,556.018753869459,0.9999995231628418,407.03017926216125,435.4084352850914,0.6830980777740479,327.9961287975311,462.24695563316345,0.9999996423721313,427.75468872487545,479.7295513153076,1.0,500.35062366724014,449.938663482666,1.0
34,339.98429584503174,572.625500023365,0.002115703420713544,340.62757396698,577.4752531051636,0.9999985694885254,442.77833557128906,600.3073787689209,0.9999983310699463,506.7228376865387,559.3455328941345,0.9999955892562866,410.1301020383835,438.7624545097351,0.9983416795730591,336.24832701683044,467.04661840200424,1.0,435.2403807044029,487.4491560459137,1.0,505.46456003189087,454.5827360153198,0.9999998807907104
35,509.67585694789886,568.6390006542206,0.0011229829397052526,348.99811697006226,581.3337157964706,0.9999990463256836,449.02676248550415,605.4827978610992,0.9999995231628418,512.6308763027191,564.1336652934551,0.9999998807907104,415.153124332428,444.583325445652,0.9999961853027344,341.5300717353821,474.7314109802246,1.0,441.2468719482422,492.8184487223625,1.0,510.73248386383057,458.8523299694061,0.9999997615814209
36,514.5885453224182,569.4726982116699,0.0024531304370611906,355.93667095154524,584.2183022499084,0.9999692440032959,455.4135673046112,608.952164888382,0.9999998807907104,517.157904624939,565.9365831613541,1.0,420.7863117456436,448.30225372314453,0.9999995231628418,350.707154750824,477.9959725141525,0.9999985694885254,449.3353741168976,501.2125084400177,1.0,516.9381367564201,463.85026693344116,1.0
37,519.0275812149048,571.9581223838031,0.0010908824624493718,364.0950334444642,588.8086157441139,0.9997252821922302,461.2896007299423,612.9057211875916,0.9999997615814209,522.9524368047714,568.5998601913452,0.9999969005584717,429.4317774772644,451.50396633148193,0.9999998807907104,357.5510096549988,483.3874518275261,1.0,457.76950454711914,506.0641974210739,0.9999998807907104,523.9702502042055,468.1728458851576,1.0
38,372.68619108200073,590.4499089717865,0.0007518065976910293,371.1366263628006,592.6172759532928,0.9999978542327881,468.29359143972397,615.8412070274353,0.9999998807907104,527.4687609672546,574.8829536437988,0.9999972581863403,438.0094711780548,454.25450325012207,0.9999991655349731,366.91549587249756,486.9310975074768,0.9999995231628418,465.9433732032776,511.32984590530396,1.0,530.0419762134552,474.308810710907,1.0
39,370.5570353269577,594.2880313396454,0.001583712175488472,376.99005103111267,593.5877110958099,0.9999984502792358,474.8202019929886,619.7670918703079,0.9999953508377075,532.6521933078766,579.6890293955803,0.9999998807907104,444.7672449350357,458.9469372034073,0.9999963045120239,375.5165662765503,489.9681270122528,0.9999992847442627,473.68970012664795,517.6757183074951,1.0,537.1857795715332,479.8510866165161,1.0
40,532.9731435775757,584.5412521362305,0.0009626068640500307,382.08296847343445,594.2828056812286,0.9999996423721313,479.7806568145752,621.3287851810455,0.9999994039535522,537.1692862510681,582.1440331935883,0.9999998807907104,451.92908596247435,462.2251057624817,0.9999998807907104,381.88502073287964,492.1186677888036,0.9999966621398926,481.53795766830444,519.8273265361786,1.0,543.5719926357269,484.6592024564743,1.0
41,454.29346084594727,476.26723369956017,0.0005662204348482192,388.85189670324326,595.8513415008783,1.0,483.56155279278755,623.5610318183899,1.0,540.6362921595573,585.8787522315979,0.9999984502792358,457.6173164844513,466.6534011363983,0.9999996423721313,392.4563374519348,491.4259973168373,0.9999973773956299,489.1245856285095,519.746337890625,0.9999998807907104,549.6492104530334,488.9652099609375,1.0
42,455.9267740249634,477.6735439300537,0.0005440123495645821,394.2236958742142,596.7942264080048,0.9999998807907104,489.59178948402405,624.6683187484741,0.9999998807907104,543.9097990989685,592.8793215751648,0.9999998807907104,462.8537917137146,470.8272023200989,0.9999995231628418,399.43835258483887,493.5455423593521,0.9999994039535522,497.64652276039124,519.6643862724304,1.0,556.0042271683924,493.42259645462036,0.9999998807907104
43,386.697913646698,594.4415282011032,0.0009221832733601332,397.0665501356125,595.0000914335251,1.0,492.646255671978,624.3168792724609,0.9999998807907104,545.5364987850189,597.7264459133148,1.0,469.9392750263214,475.8243146389723,0.999991774559021,407.9038186073303,491.1608122587204,0.9999997615814209,505.1696081161499,518.417072057724,1.0,561.0658836364746,498.4182662963867,1.0
44,514.0024727582932,523.444973886013,0.00042976916301995516,400.6588616371155,593.8415689468384,1.0,495.38621377944946,622.5983896255493,0.9999998807907104,548.8178920149803,603.0768766403198,1.0,477.3658230304718,480.1753103733063,0.11245012283325195,416.7657389640808,488.05332469940186,1.0,512.195858001709,515.2047198414803,1.0,567.1118564605713,504.3085994720459,1.0
45,494.95043897628784,620.895359992981,0.00034017564030364156,403.83218771219254,590.5202536582947,1.0,498.09251368045807,619.8217549622059,1.0,549.947315454483,609.249249458313,1.0,155.83932301402092,17.18026828765869,0.0004562726244330406,425.2537932395935,485.7389039993286,1.0,520.4763460159302,511.42906665802,1.0,572.425321996212,511.2064290046692,1.0
46,544.5338459014893,615.6863393783569,0.00025049515534192324,407.72772336006165,586.4477076530457,0.9999997615814209,500.60443764925003,616.5763440132141,1.0,550.8061361312866,613.4979017972946,1.0,427.1155855059624,483.17121976614,0.0007898192852735519,435.6669225990772,483.13489413261414,1.0,528.9040539264679,509.68195962905884,1.0,577.3787989616394,516.4834638834,1.0
47,404.9885564446449,573.9864557981491,0.00040547081152908504,412.10694320499897,581.6227149963379,0.9999997615814209,502.9325165748596,613.4966932535172,1.0,551.4948337078094,618.7005127668381,1.0,442.89121317863464,476.90118473768234,0.00038028418202884495,445.8620300292969,482.14490818977356,1.0,536.4951739311218,506.7099254131317,1.0,582.4097800254822,524.2165094316006,1.0
48,508.93978214263916,605.0408774614334,0.0005952561041340232,416.0875210762024,576.5091466903687,1.0,506.4950351715088,608.0840926170349,0.9999998807907104,551.9622278213501,623.1825439929962,0.9999998807907104,157.09150099754333,16.29654884338379,0.0019911942072212696,453.6288409233093,480.18444538116455,1.0,544.6091392040253,503.6865062713623,1.0,586.9439630508423,530.6745593547821,1.0
49,512.5336799621582,600.7773444652557,0.0011216006241738796,419.61400493979454,572.1444097012281,1.0,510.25255250930786,602.9957172870636,0.9999996423721313,553.3224267959595,626.8270488977432,1.0,155.65706610679626,16.659735918045044,0.0007411431288346648,462.7700710296631,478.1102819442749,0.9999998807907104,551.7744426727295,502.20610880851746,1.0,588.2433242946863,535.4996199607849,1.0
50,561.6218028068542,507.4290947318077,0.00043689730227924883,425.5815749168396,568.173840045929,0.9999997615814209,513.7141060829163,596.3114993274212,1.0,554.2824320793152,629.2562220096588,1.0,157.43289279937744,15.709001541137695,0.0033659886103123426,469.56869900226593,476.75906270742416,1.0,558.0284547805786,499.8930072784424,1.0,592.8559501171112,542.2385728359222,1.0
51,475.0526961684227,610.3230479955673,0.9981048107147217,428.62420213222504,563.0672862529755,1.0,517.0223052501678,589.7729161977768,0.9999998807907104,553.8008809089661,632.3883762359619,0.9999997615814209,155.85324320197105,16.548439025878906,0.002045833971351385,478.1837844848633,476.7161546945572,0.9999998807907104,565.7689325809479,498.1878103017807,1.0,595.5830280184746,547.6828672289848,1.0
52,471.254221200943,609.1593520641327,0.9999988079071045,433.45581459999084,557.6419277191162,1.0,521.5088460445404,582.9577326774597,0.9999998807907104,555.0057308673859,633.6074471473694,0.9999997615814209,485.2526297569275,474.9297571182251,0.9999700784683228,475.05928564071655,494.0618419647217,0.8418926000595093,573.7993785142899,495.5820360183716,0.9999998807907104,597.9173015356064,553.6427154541016,1.0
53,473.31755781173706,610.3171700239182,0.9999997615814209,438.41943311691284,548.4344083964825,1.0,520.6299619674683,570.8199816942215,0.9076399207115173,555.6114715337753,634.0622844696045,0.9999994039535522,523.1626028418541,575.1815161705017,0.04901592433452606,490.01927423477173,474.7504153251648,0.9999990463256836,577.7916040420532,495.739785194397,1.0,600.081654548645,557.4398046731949,1.0
54,471.36132192611694,609.3000106811523,0.9999983310699463,442.3590611219406,543.4964351654053,0.9999998807907104,530.1637760400772,564.3166251182556,1.0,555.692214936018,634.120795249939,0.9999985694885254,501.5976514816284,474.3484741449356,0.0020729692187160254,496.39468789100647,475.85391311347485,1.0,582.2357971668243,494.1518883705139,1.0,602.3388808965683,560.0559060573578,0.9999998807907104
55,471.7093291282654,608.4975254535675,0.9999970197677612,446.33884620666504,536.6670548915863,0.9999997615814209,533.7341284751892,557.7444229125977,0.9999996423721313,556.5879659056664,632.307023525238,0.9999995231628418,504.23259568214417,469.9731192588806,0.0016562301898375154,501.0494729280472,475.58372870087624,1.0,586.1255741119385,491.3488150835037,0.9999997615814209,604.484958589077,559.0586462020874,0.9999998807907104
56,472.9085750579834,606.7177231311798,0.9999685287475586,449.31901931762695,529.9546015262604,1.0,537.8520052433014,549.0064194202423,0.9999998807907104,558.283712387085,628.6550531387329,0.9999998807907104,155.88808334618807,15.919488430023193,0.0027072702068835497,505.33550930023193,474.55440187454224,0.9999998807907104,589.9039186239243,489.1171922683716,0.9999997615814209,605.876746058464,559.5189538002014,0.9999995231628418
57,473.20178055763245,605.677340388298,0.9967591166496277,453.01048517227173,524.803498506546,0.9999998807907104,540.8362004160881,540.5601112246513,0.9999992847442627,560.1226696968079,625.9298400878906,0.9999995231628418,511.1314015388489,467.19970548152924,0.001456570578739047,508.3001869022846,473.0527639389038,0.9999998807907104,592.4503171443939,485.09350514411926,1.0,609.1441497802734,557.1679812669754,0.9999963045120239
58,476.0686410367489,601.7218508720398,0.9999127388000488,456.8840229511261,518.323406457901,0.9999998807907104,544.3862006664276,533.0347468852997,1.0,563.1078196763992,621.6901925802231,0.9999998807907104,512.1771454811096,466.82752537727356,0.004134355112910271,511.1388430595398,470.7657449245453,1.0,595.3390311598778,481.6982669830322,0.9999943971633911,611.10337215662,556.8272116780281,0.9999938011169434
59,480.0324249267578,598.843710899353,0.9998935461044312,458.91123378276825,514.3106747865677,1.0,547.2592791318893,527.2554807662964,0.9999998807907104,565.5760748386383,616.3431119918823,0.9999998807907104,599.0697503089905,475.1502680182457,0.023651259019970894,512.886385679245,467.8532799035311,1.0,597.172313451767,477.436279296875,0.9834519624710083,612.5011900067329,552.5811238288879,0.9999955892562866
