scorer,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000,DeepCut_resnet50_RubiksCubeJul27shuffle1_600000
bodyparts,B1,B1,B1,B2,B2,B2,B3,B3,B3,B4,B4,B4,T1,T1,T1,T2,T2,T2,T3,T3,T3,T4,T4,T4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
288,453.8958613872528,735.3077645301819,0.004116138443350792,543.9785633087158,781.1793642044067,0.0018061780137941241,609.3437876701355,706.2633185386658,0.0014088073512539268,542.6449165344238,779.9942063051276,0.004429358057677746,472.39531230926514,699.420189499855,1.0,536.9954528808594,773.803185582161,0.9999998807907104,610.1908502578735,703.9975438117981,1.0,543.2872595787048,633.8322849273682,1.0
289,607.8586030006409,703.3025028705597,0.00044128295849077404,595.3519668579102,695.8809418678284,0.0007569798035547137,597.4536228179932,702.0308451652527,0.000843383779283613,531.8712339401245,769.6690850257874,0.0011601145379245281,464.5627362728119,693.6929874420166,1.0,529.5481677055359,767.4569630622864,1.0,601.585401058197,698.19946372509,1.0,535.2740049362183,627.8959749042988,1.0
290,447.90199613571167,724.7887209653854,0.002390786772593856,455.50688433647156,695.3900833129883,0.0007304737227968872,596.7013149261475,699.7745084762573,0.0005978517001494765,527.0152068138123,764.8741819858551,0.0013779366854578257,454.506374835968,688.8120937347412,1.0,522.1720198392868,760.7509713172913,0.9999998807907104,594.3422120809555,690.8570232391357,1.0,527.4870276451111,621.5068252086639,1.0
291,436.9442950487137,714.8990153074265,0.006385985296219587,580.505898475647,681.2898018360138,0.0018506231717765331,583.3285417556763,687.5622406005859,0.0011613258393481374,516.319860458374,754.9918365478516,0.0011568993795663118,447.1362819671631,682.552493095398,0.9999998807907104,513.4644682407379,754.4178216457367,1.0,586.810809135437,684.6072220802307,0.9999998807907104,519.9562890529633,615.2065262794495,1.0
292,433.6587209701538,708.3973994553089,0.010096346959471703,579.036808013916,671.8266661167145,0.0015984708443284035,576.0116124153137,686.8134114742279,0.0007340438896790147,512.6010296344757,751.282915353775,0.0023150986526161432,439.3993299007416,676.0918849930167,1.0,507.03689098358154,748.8199327588081,0.9999997615814209,579.7760909944773,678.584184885025,1.0,512.7782320976257,609.2226567268372,1.0
293,422.58816027641296,705.7859225273132,0.0011380861978977919,567.2535829544067,668.317151427269,0.0005565507453866303,574.6517992019653,674.5005049705505,0.0011029667221009731,502.41529512405396,596.9587783813477,0.0007867507520131767,433.5413324832916,670.1742568016052,1.0,499.94419886916876,742.483992099762,1.0,574.2127764225006,672.756685256958,1.0,505.64765644073486,603.2648790478706,0.9999998807907104
294,422.28679513931274,696.2221746444702,0.00039182434557005763,562.6079249382019,664.5217261314392,0.0022364044561982155,564.8075304031372,671.0369126796722,0.0016105652321130037,499.4467420578003,736.9595565795898,0.001764081884175539,428.3163650929928,665.169951915741,0.9999998807907104,493.37316036224365,737.3473217487335,1.0,567.6374068260193,667.0774099230766,1.0,499.5080745816231,597.3909714221954,1.0
295,415.5224096775055,657.5974564552307,0.00047799941967241466,423.9122281074524,664.4364809989929,0.0007040962227620184,564.4503154754639,669.5326097011566,0.0006325461436063051,1268.4156278967857,154.31865060329437,0.0024602131452411413,422.08996057510376,660.4511586427689,1.0,486.51594042778015,731.5942385792732,1.0,562.044783115387,661.1498972177505,1.0,493.83851981163025,592.0820229053497,1.0
296,407.08162474632263,654.1842091083527,0.000910172238945961,550.6246633529663,651.1080176234245,0.0022166522685438395,557.2410310506821,657.948251247406,0.0007026078528724611,1268.3161225020885,154.47103810310364,0.003474768018350005,417.08785223960876,654.7664947509766,1.0,481.5001029968262,725.7962791919708,1.0,556.9256567955017,655.0545234680176,1.0,488.25455379486084,586.402307510376,1.0
297,408.25425386428833,644.9260292053223,0.0004675058298744261,546.133171081543,647.4494624137878,0.0009661963558755815,548.1071224212646,653.7540121078491,0.0010289718629792333,484.85353088378906,719.4287447929382,0.0016724603483453393,411.8457058221102,649.6262722015381,0.9999997615814209,475.2300388813019,718.8697147369385,0.9999998807907104,552.071918964386,649.0045175552368,1.0,483.14840084314346,580.0665809810162,1.0
298,398.57465171813965,641.3113303184509,0.0006378741818480194,407.5118386745453,647.6388728618622,0.0010295400861650705,546.6845307350159,643.647789478302,0.0005281236371956766,1268.4714742302895,154.40860903263092,0.001351557089947164,406.09264183044434,642.5169657468796,1.0,470.6229655742645,712.8748245239258,1.0,547.3204925656319,642.6123547554016,1.0,478.36461067199707,574.2866885662079,1.0
299,391.31667923927307,637.8872581720352,0.001054874388501048,535.080569267273,634.3031774759293,0.0005974381347186863,542.4602541923523,641.2273697853088,0.0008679395541548729,476.2172131538391,705.877790927887,0.001494000549428165,400.83776211738586,636.8149492144585,1.0,467.34155464172363,706.8363418579102,1.0,543.1036286354065,636.3552402555943,1.0,473.3906455039978,567.2083368301392,1.0
300,392.98704409599304,648.3556628227234,0.0006680204533040524,534.4673328399658,624.9675645828247,0.0007431573467329144,542.6758551597595,638.65181183815,0.0006559497560374439,469.0558223724365,702.4414834976196,0.0010808855295181274,394.89593386650085,630.312757730484,1.0,462.5005350112915,700.4649793207645,1.0,537.0481719970703,631.2639169692993,1.0,468.53082823753357,561.20565366745,1.0
301,387.01966190338135,634.2563984394073,0.0007801708416081965,86.91807913780212,998.8378324508667,0.008163589052855968,533.2011294364929,631.6909005641937,0.0009941424941644073,459.4183506965637,547.1194386482239,0.0014396891929209232,390.62289118766785,623.1131422519684,0.9999998807907104,456.3140163421631,694.3108375072479,1.0,532.4255241155624,625.3014211654663,1.0,463.25635957717896,555.4837770462036,1.0
302,375.0756268501282,620.426953881979,0.0006483719917014241,83.75685448944569,991.1866035461426,0.0014486131258308887,527.2942891120911,625.048189163208,0.0015362113481387496,461.5050644874573,687.763313293457,0.002397234784439206,386.194571018219,617.082227230072,1.0,452.9170796275139,687.4518778324127,1.0,529.0057094097137,619.0394749641418,1.0,459.2137885093689,548.279559224844,1.0
303,528.2387444972992,619.4039306044579,0.0007192820776253939,453.8591299057007,690.2336754798889,0.0005322658689692616,528.3835983276367,618.7933747768402,0.0007383785559795797,454.4451570510864,534.7588188648224,0.0009697001660242677,381.216628909111,612.1899555921555,1.0,447.99888706207275,681.7661557197571,1.0,524.7586163878441,613.2229927778244,1.0,455.0947549343109,542.6798939704895,1.0
304,369.78698921203613,607.2165086269379,0.0004696627729572356,515.1491680145264,602.0537723302841,0.0035701817832887173,518.3367280960083,609.0380907058716,0.0013093730667605996,452.6481170654297,674.9698710441589,0.0008452518377453089,378.09222316741943,604.8299829959869,0.9999995231628418,444.0355884693563,675.5745783150196,1.0,520.8434162139893,606.2034528255463,1.0,451.8845255821943,535.4205639362335,1.0
305,367.9455428123474,593.9313540458679,0.0005914086941629648,516.4580974578857,592.7029619216919,0.0010697758989408612,513.7651333808899,606.7065932750702,0.0006288894801400602,449.3152358531952,670.8219933509827,0.0010577267967164516,374.9208607673645,596.6793984174728,1.0,440.5002226829529,669.3623912334442,1.0,517.690389752388,599.4640753269196,1.0,447.9740152359009,528.452226638794,1.0
306,364.7970051765442,581.9735080003738,0.0007029265980236232,512.7868943214417,587.5751349329948,0.0006835837266407907,514.3641443252563,594.883466720581,0.0013843317283317447,438.40692234039307,517.374879360199,0.0014754687435925007,372.1306747049093,590.4635944366455,1.0,437.46761202812195,661.9550461769104,1.0,515.4250274896622,592.6446757316589,1.0,444.75058019161224,522.0828809738159,0.9999998807907104
307,513.5469553470612,592.0563321113586,0.00043566981912590563,370.1464042663574,584.6305246353149,0.000632530718576163,514.5678510665894,591.1262831687927,0.0009781664703041315,445.1099753379822,654.6489317417145,0.0030242805369198322,369.47192311286926,582.5749928951263,1.0,436.66538441181183,654.2980778217316,1.0,512.0155313014984,585.4650435447693,1.0,442.43786907196045,514.2375826835632,1.0
308,512.1838209629059,585.3759639263153,0.00041075219633057714,502.47247314453125,573.7642080783844,0.000987341278232634,510.36359119415283,579.7362985610962,0.0008290949044749141,437.94689321517944,501.35518085956573,0.001178434118628502,365.57471108436584,574.8411731719971,0.9999998807907104,433.53653287887573,647.1967620849609,1.0,509.2670011520386,578.6856244802475,1.0,438.8356866836548,507.26296281814575,1.0
309,509.8430814743042,573.3288487195969,0.00038938201032578945,499.81246519088745,568.9247364997864,0.0020745666697621346,502.33627700805664,574.8959450721741,0.0014198139542713761,437.0085663795471,640.3870115280151,0.0014694267883896828,362.5322564840317,566.3779349327087,1.0,431.00293588638306,638.7040827274323,0.9999998807907104,506.4593515396118,571.8279376327991,0.9999998807907104,436.2691462337971,499.1847155690193,1.0
310,354.6205005645752,596.2121626287699,0.0008729866240173578,436.1549868583679,637.0539605617523,0.0030903045553714037,440.01851320266724,627.7153077125549,0.0011119821574538946,433.87382912635803,628.9804602265358,0.0008140737772919238,358.5231685638428,559.6980547904968,1.0,429.7704496383667,631.8734138011932,0.9999998807907104,502.589971780777,563.6227253377438,1.0,432.6353976726532,492.86469209194183,1.0
311,351.3048894405365,547.8791928291321,0.0007297066622413695,432.9455523490906,630.8870496749878,0.001894935849122703,497.44279384613037,561.1737823486328,0.0016208845190703869,425.99197793006897,625.7971556186676,0.001348875230178237,355.343678355217,551.846275806427,1.0,426.37316942214966,624.148097038269,0.9999990463256836,499.63106897473335,556.524596631527,1.0,429.7393513917923,484.3424924314022,1.0
312,496.78352546691895,553.1957941055298,0.0005195343401283026,430.91604804992676,622.7162325382233,0.003973166458308697,500.03864765167236,551.6938648223877,0.000693595502525568,429.1387333869934,621.0414727926254,0.002306724665686488,353.5879342556,545.5567064285278,1.0,422.98054695129395,616.0774078369141,0.9999997615814209,498.14723920822144,548.1291280835867,1.0,427.67085444927216,476.48325619101524,0.9999997615814209
313,341.20773220062256,579.3998406529427,0.0015666247345507145,423.20590448379517,619.6224163770676,0.01806490868330002,494.78373742103577,545.5130572319031,0.0008008799632079899,422.1205711364746,611.033792257309,0.0007861681515350938,351.0871510505676,535.2389361858368,1.0,420.91404044628143,608.530669927597,0.9999998807907104,495.35173082351685,540.4112961292267,1.0,424.70878648757935,467.9987419077661,1.0
314,496.31538796424866,538.8247927427292,0.000566252798307687,423.7133746147156,614.2061066627502,0.00824320875108242,496.8148241043091,538.2891579866409,0.0005359537317417562,421.6875629425049,454.1249489784241,0.0016991953598335385,348.0277318600565,528.1122527122498,1.0,418.55183732509613,601.6898617744446,1.0,491.94637060165405,532.4057705998421,1.0,421.52970111370087,461.1846853494644,1.0
315,339.7893018722534,515.1423897743225,0.0006402638391591609,484.2522439956665,521.0575895309448,0.0026139263063669205,486.5617904663086,527.1138789653778,0.0014210301451385021,415.7698941230774,448.18257093429565,0.002275160513818264,345.33476400375366,519.7926597595215,1.0,415.3387188911438,593.3414397239685,1.0,490.52476692199707,524.3223899304867,0.9999998807907104,419.5518760085106,452.4031562805176,1.0
316,334.1784198284149,512.101354598999,0.0005371706211008132,485.40958881378174,509.7601910829544,0.0012665186077356339,493.33189153671265,524.170880138874,0.0005712582496926188,413.4895341396332,437.36966609954834,0.0009276262717321515,343.51030111312866,512.3807249069214,1.0,413.8570783138275,584.0532073974609,1.0,487.8592429161072,516.2188135832548,1.0,417.2699692249298,445.4797639846802,1.0
317,335.1522464752197,498.85029792785645,0.0007303999736905098,482.8467421531677,505.2699046134949,0.002192445332184434,485.171443939209,511.68172955513,0.0021217402536422014,414.22463512420654,432.74458360671997,0.0033715725876390934,340.6023126244545,503.59115052223206,1.0,413.5377000570297,575.6134643554688,0.9999996423721313,487.7321240901947,508.76151543855667,1.0,415.453191280365,437.68276166915894,1.0
318,331.66018146276474,495.7396297454834,0.0006434856331907213,417.3785057067871,575.8455927371979,0.0018905443139374256,423.0555536746979,565.0721445083618,0.0007843964849598706,407.477192401886,424.1603865623474,0.0007967363344505429,341.1360158920288,497.82923340797424,1.0,413.5070515871048,568.5985226631165,0.9999998807907104,486.05913186073303,500.4377839565277,1.0,414.8400068283081,430.86229729652405,1.0
319,334.08503222465515,484.3354606628418,0.0005994755774736404,419.1731367111206,563.777515411377,0.001957702450454235,483.90297269821167,495.8268949985504,0.0018862599972635508,409.5460624694824,416.62885093688965,0.0018149447860196233,340.55507373809814,490.04443883895874,1.0,414.58690667152405,560.6984460353851,0.9999997615814209,486.13893270492554,492.9184521436691,1.0,414.07010531425476,423.3500511646271,1.0
320,335.38204312324524,482.1333074569702,0.004094779025763273,485.1097002029419,479.10675287246704,0.0017082284903153777,488.8938777446747,484.6591167449951,0.0005270165274851024,413.6538186073303,413.32171380519867,0.0007361745228990912,343.29563069343567,484.0659213587642,1.0,415.75274324417114,553.6090784072876,0.9999998807907104,486.6519179344177,485.23260605335236,1.0,414.82250022888184,416.2765130996704,1.0
321,340.2749730348587,471.6017961502075,0.004426799714565277,482.82525730133057,473.3198401927948,0.0015462575247511268,485.13614559173584,479.87148237228394,0.0011901973048225045,410.8924938440323,402.6846857070923,0.0019101931247860193,345.71231985092163,476.4319088757038,0.9999998807907104,418.2272825241089,545.3391182422638,1.0,487.46257185935974,476.879973590374,1.0,416.1237862110138,408.8435606956482,1.0
322,337.61867213249207,464.8348002433777,0.9567299485206604,353.2950003147125,467.5131425857544,0.0012691238662227988,340.7884292602539,466.36794662475586,0.0007017753669060767,403.89346573501825,399.19034600257874,0.01742972433567047,347.59084299206734,469.6765810251236,0.9999998807907104,420.76123428344727,537.8892793655396,1.0,488.7744731903076,469.4099737405777,1.0,416.2400541305542,401.32790350914,1.0
323,337.5124156475067,453.3479779958725,0.9999922513961792,353.8855080604553,463.2879102230072,0.001334461267106235,340.5404415130615,456.71561789512634,0.0014871498569846153,402.3862819671631,390.8278875350952,0.9998341798782349,350.3587050437927,460.1623487919569,0.9997944235801697,423.30032682418823,530.5107140541077,1.0,489.4634590148926,460.80358266830444,1.0,418.93544685840607,396.6959090232849,0.9999997615814209
324,336.14873480796814,446.4514298439026,0.9999980926513672,342.6176915168762,453.4682356119156,0.0016785413026809692,338.91287899017334,448.3449363708496,0.0028361508157104254,400.89342164993286,384.00422620773315,0.9999986886978149,352.2127425670624,453.7249051332474,0.9999902248382568,424.97598600387573,523.4325888752937,0.9999996423721313,490.0022978782654,454.05510568618774,1.0,421.31937968730927,389.18186390399933,0.9999980926513672
325,336.7899706363678,438.45437693595886,0.9999998807907104,410.2190465927124,376.7927711009979,0.0023130334448069334,338.81898021698,441.12271332740784,0.003709432203322649,399.50659465789795,375.6939616203308,0.9999998807907104,357.1254847049713,448.29204177856445,0.9999910593032837,426.6467797756195,516.1214066967368,0.9999998807907104,490.66711270809174,447.51470375061035,1.0,423.10170340538025,383.88798570632935,1.0
326,335.835253238678,432.3912925720215,1.0,433.9140577316284,512.8762922286987,0.003242022590711713,336.269802570343,434.00771045684814,0.008861394599080086,396.498376339674,367.35881519317627,0.9999998807907104,360.1408703327179,441.7907841205597,0.9999971389770508,428.7913811802864,509.14501082897186,0.9999986886978149,491.4068138599396,439.2844703197479,1.0,426.7916169166565,377.28314781188965,1.0
327,336.15526151657104,423.75059032440186,0.9999998807907104,340.8037720322609,428.07044111192226,0.002142060548067093,339.64291858673096,427.2675579190254,0.00499167013913393,393.6982991695404,360.796302318573,0.9999998807907104,366.0053536891937,437.36686408519745,0.9999997615814209,431.59742617607117,501.02703619003296,1.0,492.2527571618557,432.18852949142456,1.0,429.36815118789673,370.471022605896,1.0
328,337.4665267467499,418.57605826854706,1.0,340.1593606173992,418.76719856262207,0.004597856197506189,340.39088201522827,422.5235857963562,0.004571980331093073,394.1324028968811,353.76324820518494,1.0,370.4025602340698,430.0705063343048,1.0,434.43402659893036,492.35209891200066,1.0,493.99968707561493,422.78412532806396,1.0,433.6108500957489,362.832884311676,1.0
329,336.9803867340088,412.2168206870556,1.0,341.2503066062927,412.66730523109436,0.002200078684836626,340.36377906799316,414.2753803730011,0.004779845010489225,393.3812265396118,347.04723769426346,0.9999998807907104,374.10872650146484,422.65835070610046,1.0,436.04156206175685,483.2859129309654,1.0,493.72401559352875,414.2861337661743,1.0,432.77096605300903,353.17425775527954,1.0
330,337.85938334465027,405.43049359321594,1.0,341.04991257190704,409.2145116329193,0.003898476017639041,340.70975828170776,410.23291862010956,0.009970569983124733,393.6995921134949,341.86663472652435,1.0,374.34051513671875,414.1728286743164,1.0,437.5421347618103,475.8798061013222,1.0,494.7414493560791,406.75241565704346,1.0,433.8864543437958,344.57452726364136,1.0
331,338.16428005695343,400.73086643218994,1.0,341.82732713222504,402.29254615306854,0.0045002419501543045,337.5590863227844,403.6807155609131,0.002236213069409132,392.93183851242065,336.3817036151886,1.0,375.3465316295624,406.8912889957428,1.0,438.2652084827423,469.6482003927231,1.0,494.14970111846924,400.27801489830017,1.0,433.4004650115967,337.5927634239197,1.0
332,339.51257744431496,395.14791774749756,1.0,394.7506742477417,450.9403346776962,0.001983672846108675,342.62963581085205,398.2225296497345,0.0018659542547538877,393.01322889328003,332.2303492873907,1.0,376.17805004119873,400.66849756240845,1.0,438.97139024734497,462.6316592693329,1.0,495.27987241744995,394.2212610244751,1.0,433.9457585811615,331.3478670120239,1.0
333,341.00883173942566,390.0419023036957,1.0,390.5185616016388,443.9598120190203,0.14313197135925293,342.2150192260742,393.74041199684143,0.005580103024840355,393.28688859939575,327.064857006073,1.0,378.3270184993744,393.67851972579956,1.0,439.624675989151,456.80679845809937,1.0,495.87669110298157,388.45593255758286,1.0,434.9235911369324,326.1724395751953,1.0
334,342.1229591369629,384.7673969268799,1.0,399.4767394065857,443.55567294359207,0.04703105241060257,340.3644800186157,386.79838347435,0.0014154788805171847,395.50972920656204,320.58211398124695,0.9999998807907104,380.76049637794495,389.4390802383423,1.0,441.71160411834717,452.40680369734764,1.0,497.1625819206238,383.4608817100525,1.0,437.91266226768494,320.8922653198242,1.0
335,343.5524845123291,379.9715323317796,1.0,399.8379566669464,434.7711077928543,0.6484116315841675,345.6865944862366,382.3660809993744,0.0012180000776425004,397.31793546676636,315.9033651277423,0.9999994039535522,382.9423885345459,384.9367871284485,1.0,443.7458491027355,447.3280200958252,0.9999998807907104,498.64053750038147,379.5662808716297,1.0,440.3213782310486,316.9829788208008,1.0
336,345.73554515838623,374.2547833919525,1.0,400.73133397102356,432.7912263870239,0.9996436834335327,347.4440121650696,377.4561445713043,0.002515902742743492,399.46874618530273,308.26242685317993,0.9999998807907104,385.6112549304962,380.6485902070999,1.0,446.07662200927734,443.19323086738586,0.9999997615814209,500.31125020980835,375.6933150291443,1.0,443.71597534418106,312.81650018692017,1.0
337,347.67370757460594,370.7953323125839,1.0,401.84284925460815,426.4554126262665,0.9999620914459229,349.06395614147186,372.7530355453491,0.0013690469786524773,399.61831188201904,305.66290616989136,0.9999998807907104,388.6963797211647,376.8835926055908,1.0,448.37451815605164,439.297532081604,1.0,502.6058442592621,371.7093472480774,1.0,445.9967927932739,309.3147666454315,1.0
338,350.3555076122284,366.7588882446289,0.9999997615814209,403.42366510629654,422.87496995925903,0.9989711046218872,350.3064351081848,370.50189447402954,0.0027896303217858076,402.41434943675995,303.7947063446045,0.9999991655349731,391.43129801750183,372.0259494781494,1.0,450.4268480539322,433.2789263725281,1.0,504.93161249160767,366.1785843372345,1.0,447.68595457077026,303.67957949638367,1.0
339,352.8269872665405,363.32144594192505,1.0,407.9575822353363,420.1688639074564,0.9999995231628418,355.7339515686035,365.4047062397003,0.0013690573396161199,401.64088129997253,303.04141187667847,0.9999816417694092,391.96477031707764,365.0608776807785,1.0,453.2352375984192,428.6279218196869,1.0,508.0680259987712,361.6725630760193,0.9999998807907104,448.95643401145935,296.9107737541199,1.0
340,355.9939112747088,358.7487635612488,1.0,417.75912499427795,422.22826385498047,0.9999998807907104,355.33702754974365,361.5457637310028,0.001188484369777143,402.5954166650772,300.93595027923584,0.9975095987319946,392.3954567909241,357.57197976112366,1.0,455.49672651290894,423.77718019485474,1.0,510.55851197242737,356.2914782464504,1.0,449.0283508300781,290.99199616909027,1.0
341,360.51720571517944,357.52876353263855,1.0,421.6721656322479,419.9994106650702,1.0,425.8419191837311,417.47799491882324,0.0021992812398821115,461.56540966033936,418.8084453344345,0.001263245358131826,390.17230343818665,350.1712589263916,1.0,456.7087574005127,417.6937770843506,1.0,512.4332115650177,351.0749478340149,1.0,447.4930896759033,284.54361921548843,1.0
342,364.9456877708435,357.983842253685,1.0,431.5223526954651,420.4673073887825,0.9999995231628418,511.4340636730194,352.2638454437256,0.0006584080401808023,430.47727942466736,421.78560972213745,0.0012220988282933831,387.3431587219238,341.31625068187714,1.0,456.96638917922974,409.84609842300415,0.9999997615814209,513.7048361301422,345.7161569595337,1.0,447.74979400634766,280.9046494960785,1.0
343,369.85004568099976,356.13902747631073,1.0,438.10426807403564,417.92481875419617,1.0,515.2603220939636,340.46278953552246,0.00046983963693492115,439.65107107162476,268.47186651825905,0.0010792069369927049,384.98895955085754,335.69076228141785,1.0,455.7013154029846,402.8064332008362,0.9999998807907104,515.5304974317551,339.2972707748413,1.0,446.97556495666504,274.4100674390793,1.0
344,375.53158020973206,356.09073532372713,0.9999831914901733,442.55686807632446,419.07741045951843,0.9999995231628418,514.829915523529,336.1090393066406,0.0011497768573462963,443.1898614168167,260.8238468170166,0.0018484198953956366,382.8685450553894,327.4960079193115,1.0,454.63493633270264,393.42232036590576,1.0,516.7225590348244,332.22207191586494,1.0,447.53741550445557,269.4108990430832,0.9999954700469971
345,381.3235628604889,355.10095965862274,0.9896299242973328,448.8236994743347,416.4836411476135,0.9999997615814209,503.19052839279175,366.53978729248047,0.9997813105583191,450.44637656211853,262.22440814971924,0.003649742342531681,381.4717038869858,319.53389024734497,1.0,453.1773570775986,386.591432094574,1.0,519.4458136558533,325.6879907846451,0.999998927116394,449.4742877483368,262.7860326766968,0.8659600615501404
346,513.9211256504059,360.6767408847809,0.0009909949731081724,453.7045383453369,414.85386538505554,0.9999998807907104,514.554328918457,363.47050124406815,0.9999935626983643,441.8801198005676,255.03210878372192,0.0036111443769186735,382.4345865249634,317.2747185230255,1.0,452.5467337965965,379.25511407852173,1.0,517.7006547451019,318.3860704898834,1.0,447.07595562934875,262.60726833343506,1.0
347,379.28483456373215,326.9129114151001,0.0027351074386388063,459.44570791721344,411.91280786693096,0.9999988079071045,521.3945469856262,360.17205572128296,0.9999972581863403,455.09398221969604,409.60076904296875,0.004333560820668936,383.12062644958496,314.429194688797,1.0,452.4056997001171,373.7302255630493,1.0,520.7381377220154,313.3043713569641,1.0,448.2909893989563,258.40071201324463,1.0
348,381.22257101535797,324.7323808670044,0.017024492844939232,463.7247476577759,411.46660882234573,1.0,527.1520147323608,358.77341747283936,0.9999978542327881,460.5219031572342,410.1380077600479,0.0019320262363180518,385.0786519050598,312.30680751800537,1.0,450.95945596694946,366.8995506763458,1.0,520.0652942657471,306.22543382644653,1.0,450.4823387861252,254.08946990966797,1.0
349,387.0046184062958,325.440881729126,0.0035127184819430113,467.9552958384156,409.30099964141846,1.0,532.0019430471584,356.4679358303547,0.9999998807907104,453.66262006759644,245.62299513816833,0.0012075877748429775,387.58462858200073,308.7103478908539,1.0,449.5494451522827,359.5589904785156,1.0,520.9639377593994,300.6072614789009,1.0,454.0324754714966,251.26282161474228,0.9999998807907104
350,446.30756855010986,359.8640298843384,0.0035307654179632664,472.52978563308716,407.14671778678894,1.0,537.5805370807648,353.1857125759125,0.9999990463256836,455.2281985282898,241.29074478149414,0.005950662773102522,389.4730975627899,305.41400623321533,1.0,451.9047196879983,354.57235538959503,1.0,521.5014209747314,293.7336198091507,1.0,459.37073105573654,248.3980369567871,0.9999995231628418
351,447.53418231010437,356.5988540649414,0.0012197642354294658,477.1004036664963,405.01471424102783,1.0,543.3743197917938,351.45906591415405,0.9999970197677612,455.0595512390137,243.70024332404137,0.0015631560236215591,394.2400121688843,303.8574743270874,0.9999998807907104,452.48103603720665,349.98448419570923,1.0,524.6542912721634,289.1829113960266,1.0,462.13185596466064,246.23538875579834,1.0
352,393.34821033477783,313.38158440589905,0.0005347107071429491,482.0908536911011,404.35343357920647,1.0,547.7962606400251,349.249729514122,0.9999986886978149,482.95093178749084,404.6675057411194,0.002108033047989011,397.1722331047058,300.7991067171097,0.9999990463256836,454.8989655971527,346.10471296310425,1.0,528.1779270172119,285.10863614082336,1.0,465.7036626338959,243.82967530190945,1.0
353,397.76952743530273,311.14373540878296,0.0007367198122665286,486.3672299385071,401.69888138771057,1.0,552.2873468399048,347.02756428718567,0.9999977350234985,484.76270765066147,402.55597019195557,0.0023821669165045023,400.3963203430176,298.72637367248535,0.9999998807907104,459.5803849995136,344.07782220840454,1.0,531.4290073513985,282.1787118911743,1.0,469.29025435447693,240.7055037021637,1.0
354,397.52420604228973,289.75972414016724,0.0011423577088862658,490.59413719177246,400.21103954315186,1.0,558.5306575298309,344.11364698410034,0.9999943971633911,490.1830713748932,404.0884804725647,0.0018300792435184121,405.2493793964386,296.6137185096741,1.0,462.6425929069519,341.63189256191254,1.0,535.8892571926117,280.4515347480774,1.0,474.93496811389923,238.67777681350708,0.9999998807907104
355,461.8899989128113,345.01348900794983,0.0020262578036636114,496.6278214454651,398.9095187187195,1.0,562.6608202457428,343.22286200523376,0.999998927116394,472.7160656452179,231.15696167945862,0.010625418275594711,409.93168210983276,294.4156436920166,1.0,467.86211340129375,339.5480008125305,1.0,541.6560502052307,277.5354310274124,1.0,477.94602966308594,237.61870980262756,0.9999997615814209
356,475.3980610370636,344.84925627708435,0.00047314842231571674,500.47849479317665,397.3868211507797,1.0,567.4725196361542,341.9401195049286,0.9999985694885254,499.8962961360812,400.32104778289795,0.0006472594104707241,415.8559203147888,292.2052517682314,1.0,473.12198066711426,337.6205196380615,1.0,547.1331779956818,275.73625269532204,1.0,484.33850634098053,235.5218062400818,1.0
357,477.6970272064209,342.94316005706787,0.004119187127798796,506.09057569503784,395.93176057189703,0.9999997615814209,573.9635673761368,340.3354222178459,0.9999986886978149,486.33890199661255,228.75311589241028,0.0016469721449539065,421.26325273513794,290.28810691833496,1.0,480.2032239437103,335.84599900245667,1.0,552.8117442131042,274.3597686290741,1.0,488.2087502479553,233.11720848083496,0.9999998807907104
358,478.9619038105011,340.81618213653564,0.0028510873671621084,512.7806088924408,394.61088848114014,1.0,579.1361971497536,339.1056749224663,0.9999997615814209,509.0569989681244,393.7969524860382,0.001109197735786438,427.05428153276443,287.4803867340088,1.0,484.74412125349045,334.42439913749695,1.0,559.2727897167206,273.2211947441101,1.0,494.023720741272,231.36499691009521,1.0
